Year;App.;Taxon;Class;Order;Family;Genus;Importer;Exporter;Origin;Importer reported quantity;Exporter reported quantity;Term;Unit;Purpose;Source
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BE;CF;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BE;TZ;;7;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BE;ZW;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BG;NA;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BG;ZW;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BR;NA;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;BY;TZ;;1;;trophies;;H;C
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;NA;;1;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;NA;;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;NA;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;TN;;1;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;TN;;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;TZ;;1;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;TZ;;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;TZ;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;TZ;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;TZ;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;TZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;XX;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;XX;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;XX;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;ZW;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;US;ZW;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;MZ;2;;bones;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;MZ;2;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;MZ;2;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;MZ;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;;4;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;;2;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZA;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZW;;2;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZW;;9;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZW;;19;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CA;ZW;;8;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CH;TZ;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CH;ZW;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CN;ZW;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CR;US;ZW;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CR;ZW;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CZ;NA;;3;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;CZ;ZA;;1;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DE;NA;ZM;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DE;NA;;27;25;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DE;TZ;;5;5;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DE;ZM;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DE;ZW;;4;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;CF;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;NA;;2;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;TZ;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZA;ZW;1;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZA;ZW;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZA;;1;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZM;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZW;;1;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;DK;ZW;;2;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;EE;NA;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;BW;;6;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;CF;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;MZ;;3;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;NA;;10;12;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;TZ;;19;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZA;BW;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZA;ZM;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZA;ZW;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZA;;4;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZM;;8;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ES;ZW;;18;16;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FI;NA;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FI;ZW;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;CF;;11;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;MZ;;2;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;NA;TZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;NA;;4;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;TZ;;13;8;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZA;BW;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZA;MZ;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZA;ZW;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZA;;1;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZM;;2;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;FR;ZW;;2;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;MZ;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;NA;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZA;BW;1;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZA;TZ;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZA;TZ;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZA;ZM;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZM;;2;;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZM;;2;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZM;;1;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;GB;ZW;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;HR;NA;;2;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;HU;BW;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;HU;NA;;3;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;HU;TZ;;4;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;HU;ZM;;2;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IS;ZA;TZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;NA;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;TZ;;5;7;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;ZA;TZ;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;ZM;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;ZW;;1;;trophies;;H;R
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;IT;ZW;;2;7;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;KW;ZA;TZ;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LT;NA;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LT;ZM;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LU;NA;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LU;TZ;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LU;ZW;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LV;TZ;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;LV;ZM;;3;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MA;FR;TZ;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;BW;;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;CF;;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;MZ;;6;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;NA;;4;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;TZ;;27;7;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;US;TZ;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;US;ZM;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;ZA;BW;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;ZA;MZ;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;ZA;;8;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;ZM;;2;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;MX;ZW;;4;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NA;AT;NA;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NA;ZA;;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NL;NA;;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NO;NA;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NO;TZ;;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NO;ZA;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NO;ZW;;1;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NO;ZW;;2;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;NZ;NA;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PH;ZA;ZM;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PH;ZW;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PL;NA;;4;5;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PL;TZ;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PL;ZW;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PT;MZ;;4;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PT;ZA;MZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;PT;ZW;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RO;TZ;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RO;ZA;TZ;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RS;NA;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RS;ZA;TZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;BW;;3;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;CF;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;NA;;8;7;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;TZ;;8;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;ZM;;5;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;RU;ZW;;6;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SE;NA;;3;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SE;TZ;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SE;ZW;;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SI;NA;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SK;NA;;2;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SK;ZM;;3;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SK;ZW;;3;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;SZ;ZM;;;2;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;TR;TZ;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;TZ;ZA;TZ;;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;UA;NA;;1;;bodies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;UA;NA;;1;1;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;BW;MZ;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;BW;MZ;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;BW;;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;BW;;30;23;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;CA;NA;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;CA;TZ;2;;plates;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;CA;XX;;1;skins;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;DE;ZW;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;MZ;;12;15;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;NA;ZA;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;NA;;4;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;NA;;78;86;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;TZ;;14;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;TZ;;159;50;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;BW;1;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;MZ;3;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;MZ;3;4;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;NA;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;NA;7;5;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;TZ;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;TZ;6;9;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;ZM;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;ZM;5;5;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;ZW;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;ZW;10;22;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZA;;30;48;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZM;ZW;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZM;;2;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZM;;45;39;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZW;MZ;2;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZW;ZM;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZW;;7;;skulls;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZW;;1;;trophies;;H;I
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;US;ZW;;139;105;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;BW;;11;5;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;ET;;1;;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;MZ;;3;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;NA;;9;6;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;TZ;;17;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;ZM;;7;3;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;ZW;;1;;trophies;;H;F
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZA;ZW;;23;11;trophies;;H;W
2008;I;Panthera pardus;Mammalia;Carnivora;Felidae;Panthera;ZW;MZ;;;2;trophies;;H;W
2008;I;Ceratotherium simum;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;DK;ZA;;2;;trophies;;H;W
2008;I;Ceratotherium simum;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;SK;NA;;;1;trophies;;H;W
2008;I;Ceratotherium simum;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;US;NA;;;2;trophies;;H;W
2008;I;Ceratotherium simum simum;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;SK;NA;;1;;trophies;;H;W
2008;I;Ceratotherium simum simum;Mammalia;Perissodactyla;Rhinocerotidae;Ceratotherium;US;NA;;3;;trophies;;H;W
2008;I;Diceros bicornis;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;EE;ZA;;;1;trophies;;H;W
2008;I;Diceros bicornis;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;GB;ZA;;1;;skins;;H;W
2008;I;Diceros bicornis;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;GB;ZA;;;1;trophies;;H;W
2008;I;Diceros bicornis;Mammalia;Perissodactyla;Rhinocerotidae;Diceros;RU;ZA;;1;1;trophies;;H;W
2008;II;Accipiter gentilis;Aves;Falconiformes;Accipitridae;Accipiter;US;TZ;;1;;trophies;;H;I
2008;II;Accipitridae spp.;Aves;Falconiformes;Accipitridae;;US;CA;XX;1;;feathers;;H;W
2008;II;Aquila chrysaetos;Aves;Falconiformes;Accipitridae;Aquila;US;CA;;2;;bones;;H;W
2008;II;Aquila chrysaetos;Aves;Falconiformes;Accipitridae;Aquila;US;CA;;28;;feathers;;H;W
2008;II;Buteo spp.;Aves;Falconiformes;Accipitridae;Buteo;US;CA;US;1;;feathers;;H;I
2008;II;Gyps africanus;Aves;Falconiformes;Accipitridae;Gyps;US;TZ;;1;;trophies;;H;I
2008;II;Gyps africanus;Aves;Falconiformes;Accipitridae;Gyps;US;TZ;;1;;trophies;;H;W
2008;II;Haliaeetus leucocephalus;Aves;Falconiformes;Accipitridae;Haliaeetus;US;CA;US;14;;feathers;;H;W
2008;II;Haliaeetus leucocephalus;Aves;Falconiformes;Accipitridae;Haliaeetus;US;CA;;2;;bones;;H;W
2008;II;Haliaeetus leucocephalus;Aves;Falconiformes;Accipitridae;Haliaeetus;US;CA;;279;;feathers;;H;W
2008;II;Haliaeetus leucocephalus;Aves;Falconiformes;Accipitridae;Haliaeetus;US;CA;;1;;trophies;;H;W
2008;II;Haliaeetus vocifer;Aves;Falconiformes;Accipitridae;Haliaeetus;US;TZ;;1;;trophies;;H;I
2008;II;Haliaeetus vocifer;Aves;Falconiformes;Accipitridae;Haliaeetus;US;TZ;;1;;trophies;;H;W
2008;II;Melierax poliopterus;Aves;Falconiformes;Accipitridae;Melierax;US;TZ;;1;;trophies;;H;W
2008;II;Acipenser stellatus;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;IT;RO;;;0.5;eggs (live);kg;H;F
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;CA;US;;3;;bodies;;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;CA;US;;;1;skulls;;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;CA;US;;;4;trophies;;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;DE;US;;1;2;trophies;;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;IT;SG;US;100;;skins;;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;MX;CH;US;6;;leather products (small);;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;MX;DE;US;4;;leather products (small);;H;W
2008;II;Alligator mississippiensis;Reptilia;Crocodylia;Alligatoridae;Alligator;NO;US;;1;;bodies;;H;W
2008;II;Caiman crocodilus;Reptilia;Crocodylia;Alligatoridae;Caiman;CA;ES;BO;;1;leather products (small);pairs;H;W
2008;II;Caiman crocodilus fuscus;Reptilia;Crocodylia;Alligatoridae;Caiman;MX;CO;;5440;;leather products (small);;H;C
2008;II;Plectropterus gambensis;Aves;Anseriformes;Anatidae;Plectropterus;US;ZM;;;1;trophies;;H;W
2008;II;Sarkidiornis melanotos;Aves;Anseriformes;Anatidae;Sarkidiornis;CA;US;TZ;1;;bodies;;H;W
2008;II;Sarkidiornis melanotos;Aves;Anseriformes;Anatidae;Sarkidiornis;CA;US;TZ;;1;trophies;;H;W
2008;II;Sarkidiornis melanotos;Aves;Anseriformes;Anatidae;Sarkidiornis;US;ZA;;3;1;trophies;;H;W
2008;II;Sarkidiornis melanotos;Aves;Anseriformes;Anatidae;Sarkidiornis;US;ZW;;2;;trophies;;H;W
