,polarity,date,tweet,tweet_processed,tweet_processed2
56,,2019-12-30 20:31:10+00:00,"#Retraites: 1 réforme ""universelle"" mais déjà...8 régimes spéciaux maintenus. Le ridicule &amp; l'amateurisme ne tuent pas, sinon les idiots utiles du @gouvernementFR &amp; d'@enmarchefr ne seraient +là. #reformesdesretraites #ReformeRetraite #reformedesretraites ",retraites réforme `` universelle '' déjà ... régimes spéciaux maintenus ridicule amp l'amateurisme tuent sinon idiots utiles gouvernementfr amp enmarchefr +là reformesdesretraites reformeretraite reformedesretraites,retrait réformer `` universel '' déjà ... régime spécial maintenir ridicule amp le amateurisme tuer sinon idiot utile gouvernementfr amp enmarchefr + là reformesdesretrait reformeretrait reformedesretraiter
57,,2019-12-30 20:28:53+00:00,Si soit disant 2/3 des francais sont favorable a la #reformedesretraites pourquoi @EPhilippePM et @EmmanuelMacron ne la soumettent pas a referemdum en même temps que les #Municipales2020 ? Voila un signe qui serait d apaisement,si disant 2/3 francais favorable reformedesretraites pourquoi ephilippepm emmanuelmacron soumettent referemdum temps municipales2020 voila signe apaisement,si dire 2/3 francai favorable reformedesretraiter pourquoi ephilippepm emmanuelmacron soumettre referemdum temps municipales2020 voiler signer apaisement
58,,2019-12-30 20:28:02+00:00,"La #reformedesretraites fera baisser les cotisations des plus fortunés, soit une perte de 72 milliards pour la caisse des retraites entre 2025 et 2040 Économe la retraite à points ? Non, en vérité il s'agit plutôt du braquage du siècle ! #greves #Retraitesparpoints #retraite",reformedesretraites fera baisser cotisations plus fortunés perte 72 milliards caisse retraites entre 2025 2040 économe retraite points non vérité s'agit plutôt braquage siècle greves retraitesparpoints retraite,reformedesretraiter faire baisser cotisation plaire fortuner perte 72 milliard caisse retraire entrer 2025 2040 économe retraiter point non vérité si agir plutôt braquage siècle grev retraitesparpoint retraiter
59,,2019-12-30 20:28:01+00:00,#greve30décembre #greve #GreveGenerale #reformedesretraites #Retraites #Retraitesparpoints #SNCF #grevesncf #CGT #cheminots,greve30décembre greve grevegenerale reformedesretraites retraites retraitesparpoints sncf grevesncf cgt cheminots,greve30décembre greve grevegeneral reformedesretraite retrait retraitesparpoint sncf grevesncf cgt cheminot
60,,2019-12-30 20:27:54+00:00,"Si bien un truc dont je me contrefous, ce sont bien les #VoeuxMacron2020 ! Il peut se les garder... #Fiersdelagreve #ReformeDesRetraites #LREM #Macron #Greve9janvier",si bien truc dont contrefous bien voeuxmacron2020 peut garder ... fiersdelagreve reformedesretraites lrem macron greve9janvier,si bien truc dont contrefoutre bien voeuxmacron2020 pouvoir garder ... fiersdelagreve reformedesretraiter lrem macron greve9janvier
61,,2019-12-30 20:26:56+00:00,Sans doute aura-t-il besoin de faire son autocritique ! #reformedesretraites #raslebol #MacronPiègeACons,sans doute aura-t-il besoin faire autocritique reformedesretraites raslebol macronpiègeacons,sans douter avoir - t - il besoin faire autocritiqu reformedesretraiter raslebol macronpiègeacon
62,,2019-12-30 20:26:12+00:00,Plus d'une centaine de personnes de personnes manifestent se soir à #Carcassonne (11) contre la #reformedesretraites. #GiletsJaunes et syndiqués sont présent. #greve30décembre #greve31decembre #Macron,plus d'une centaine personnes personnes manifestent soir carcassonne 11 contre reformedesretraites giletsjaunes syndiqués présent greve30décembre greve31decembre macron,plaire de un centaine personne personne manifester soir carcassonn 11 contrer reformedesretraite giletsjaune syndiquer présent greve30décembre greve31decembre macron
63,,2019-12-30 20:17:46+00:00,Donc demain on devra dire merci a #macron de nous le reduire au minimum c est ca ? #reformedesretraites ,donc demain devra dire merci macron reduire minimum ca reformedesretraites,donc demain devoir dire merci macron reduir minimum ca reformedesretraite
64,,2019-12-30 20:16:19+00:00,Et d avoir toucher au mini le smic sachant ke plus de 30%ne les ont pas et sont beneficiares du rsa c est juste de la com #reformedesretraites ,avoir toucher mini smic sachant ke plus 30 beneficiares rsa juste com reformedesretraites,avoir toucher mini smic savoir ke plaire 30 beneficiare rsa juste com reformedesretraite
65,,2019-12-30 20:07:17+00:00,"Lettre ouverte du petit fils du pere fondateur de notre #secu, M #Croizat . Clin d oeil a notre actu sur la #reformedesretraites ",lettre ouverte petit fils pere fondateur secu croizat clin oeil actu reformedesretraites,lettre ouvert petit fils pere fondateur secu croizat clin oeil actu reformedesretraiter
66,,2019-12-30 20:06:58+00:00,#reformedesretraites #retraites #RegimesSpeciaux La #CGT appelle à un « blocage total » de toutes les #raffineries de France du 7 au 10 janvier prochain,reformedesretraites retraites regimesspeciaux cgt appelle blocage total toutes raffineries france 10 janvier prochain,reformedesretraite retrait regimesspeciaux cgt appeler blocage total tout raffinerie france 10 janvier prochain
67,,2019-12-30 20:06:10+00:00,Dans le privé on est conscient du monde dans lequel on vit et des privilèges dont bénéficient les autres régimes #grevedelahonte #égalité #fraternité #reformedesretraites,privé conscient monde lequel vit privilèges dont bénéficient autres régimes grevedelahonte égalité fraternité reformedesretraites,privé conscient monder lequel voir privilèger dont bénéficier autre régime grevedelahont égalité fraternité reformedesretraiter
68,,2019-12-30 20:05:56+00:00,Si @RoyalSegolene était entrée au GVT elle aurait défendue becques et ongles la #reformedesretraites mais par vanité électoraliste et vengeance hypocrite elle se déchaîne sur les plateaux télés ! #SocialismKills,si royalsegolene entrée gvt défendue becques ongles reformedesretraites vanité électoraliste vengeance hypocrite déchaîne plateaux télés socialismkills,si royalsegolene entrer gvt défendu becqu ongle reformedesretraiter vanité électoraliste vengeance hypocrite déchaîner plateau télé socialismkill
69,,2019-12-30 20:04:11+00:00,Quelle honte #CGTCheminots #reformedesretraites #ReformeRetraites https://twitter.com/carpedi56046538/status/1211726539479498752,quelle honte cgtcheminots reformedesretraites reformeretraites https //twitter.com/carpedi56046538/status/1211726539479498752,quel honte cgtcheminot reformedesretraiter reformeretrait http //twitter.com / carpedi56046538/status/1211726539479498752
70,,2019-12-30 20:03:50+00:00,#Retraites : Peut-on vraiment croire en #Macron et sa #reformedesretraites ? La réponse c'est NON #greve #VoeuxMacron2020 #RATP #greve31decembre #SNCF #GiletsJaunes #hdpros #VoeuxDeMacron2020 #GGRMC #BourdinDirect #BFMTV #greve30decembre,retraites peut-on vraiment croire macron reformedesretraites réponse c'est non greve voeuxmacron2020 ratp greve31decembre sncf giletsjaunes hdpros voeuxdemacron2020 ggrmc bourdindirect bfmtv greve30decembre,retrait pouvoir - on vraiment croire macron reformedesretraiter réponse ce être non grev voeuxmacron2020 ratp greve31decembre sncf giletsjauner hdpro voeuxdemacron2020 ggrmc bourdindirect bfmtv greve30decembr
71,,2019-12-30 20:03:41+00:00,#chômage #reformedesretraites #France,chômage reformedesretraites france,chômage reformedesretraiter france
72,,2019-12-30 20:00:26+00:00,L'ignominie des staliniens et des médiocres #SNCF @cgtcheminots #philippeMartinez Sud Rail #sncfgreve #reformedesretraites ,l'ignominie staliniens médiocres sncf cgtcheminots philippemartinez sud rail sncfgreve reformedesretraites,le ignominie stalinien médiocre sncf cgtcheminot philippemartinez sud rail sncfgrev reformedesretraiter
73,,2019-12-30 20:00:12+00:00,"Ni trêve, ni champagne... Toujours pas de convergence des flûtes ! #reformedesretraites #politique @gouvernementFR @Elysee @EmmanuelMacron @EPhilippePM #LeCanardEnchaine @canardenchaine",ni trêve ni champagne ... toujours convergence flûtes reformedesretraites politique gouvernementfr elysee emmanuelmacron ephilippepm lecanardenchaine canardenchaine,ni trêve ni champagne ... toujours convergence flût reformedesretraiter politique gouvernementfr elyse emmanuelmacron ephilippepm lecanardenchain canardenchaine
74,,2019-12-30 19:58:38+00:00,#SOSRetraites #reformedesretraites ,sosretraites reformedesretraites,sosretrait reformedesretraite
75,,2019-12-30 19:54:42+00:00,Pas d'argent pour les #retraites...alors pourquoi les indemnités des élus ont évolué plus rapidement que le revenu médian? Facile de demander aux français des efforts pour mieux se servir! #Macron #GiletJaunes #greve29decembre #LREM #reformedesretraites https://www.lemonde.fr/les-decodeurs/article/2018/12/18/les-elus-de-france-ont-ils-vu-leur-niveau-de-vie-progresser-plus-vite-que-celui-des-francais_5399363_4355770.html,d'argent retraites ... alors pourquoi indemnités élus évolué plus rapidement revenu médian facile demander français efforts mieux servir macron giletjaunes greve29decembre lrem reformedesretraites https //www.lemonde.fr/les-decodeurs/article/2018/12/18/les-elus-de-france-ont-ils-vu-leur-niveau-de-vie-progresser-plus-vite-que-celui-des-francais_5399363_4355770.html,de argent retrait ... alors pourquoi indemniter élu évoluer plaire rapidement revenir médian facile demander français effort mieux servir macron giletjaun greve29decembre lrem reformedesretraiter http //www.lemonde.fr / le - decodeur / article/2018/12/18/le - elu - de - france - avoir - il - voir - lui - niveau - de - vie - progresser - plaire - vite - que - celui - un - francais_5399363_4355770.html
76,,2019-12-30 19:52:36+00:00,#reformedesretraites #GreveGenerale pour faire reculer Macron!,reformedesretraites grevegenerale faire reculer macron,reformedesretraite grevegeneral faire reculer macron
77,,2019-12-30 19:52:33+00:00,"Croire qu'on est libre car on a ni revendications sociales ni problèmes de rémunérations, c'est le début du nombrilisme ! ! ! #GreveGenerale #reformedesretraites #France #Paris",croire qu'on libre car ni revendications sociales ni problèmes rémunérations c'est début nombrilisme grevegenerale reformedesretraites france paris,croire que on libre car ni revendication social ni problème rémunération ce être début nombrilisme grevegeneral reformedesretraiter france pari
78,,2019-12-30 19:51:23+00:00,Quelle bêtise collective et que de lâchetés individuelles !!! #reformedesretraites #regimesspeciaux,quelle bêtise collective lâchetés individuelles reformedesretraites regimesspeciaux,quel bêtise collectif lâcheté individuel reformedesretrait regimesspeciaux
79,,2019-12-30 19:51:09+00:00,"#Retraites : #violencesmédiatiques en continu contre les #grévistes - https://www.acrimed.org/Retraites-violences-mediatiques-en-continu-contre "" Si vous n’êtes pas vigilants, les médias arriveront à vous faire détester les gens opprimés et aimer ceux qui les oppriment.""Malcolm X #reformedesretraites #greves",retraites violencesmédiatiques continu contre grévistes https //www.acrimed.org/retraites-violences-mediatiques-en-continu-contre `` si vigilants médias arriveront faire détester gens opprimés aimer ceux oppriment `` malcolm reformedesretraites greves,retraite violencesmédiatiqu continu contrer gréviste http //www.acrimed.org / retraite - violence - mediatiqu - en - continu - contrer `` si vigilant média arriver faire détester gens opprimer aimer celui opprimer `` malcolm reformedesretraiter grev
80,,2019-12-30 19:49:08+00:00,"AG des grévistes de la #Raffinerie de #GrandPuits #Total qui decident aujourd’hui de la poursuite de la grève engagée contre la #reformedesretraites et son monde. 38 voix pour la poursuite, 35 pour l’arrêt total et 5 pour l’arrêt. Courage à eux. La #greve appartient aux grévistes",ag grévistes raffinerie grandpuits total decident aujourd hui poursuite grève engagée contre reformedesretraites monde 38 voix poursuite 35 arrêt total arrêt courage greve appartient grévistes,ag grévist raffinerie grandpuit total decident aujourd hui poursuite grever engager contrer reformedesretraite monder 38 voix poursuite 35 arrêt total arrêt courage grev appartenir grévist
81,,2019-12-30 19:45:59+00:00, @damienabad : « Le #gouvernement crée beaucoup d’exceptions pour un régime universel. Nous demandons des clarifications de la part d'@EmmanuelMacron. Quel est l’objectif de cette #reformedesretraites ? » #AvecLR ,damienabad gouvernement crée beaucoup exceptions régime universel demandons clarifications part emmanuelmacron quel objectif cette reformedesretraites aveclr,damienabad gouvernement créer beaucoup exception régime universel demandon clarification partir emmanuelmacron quel objectif ce reformedesretraite aveclr
82,,2019-12-30 19:39:54+00:00,"la CGT appelle à ""un blocage total"" de toutes les raffineries du 7 au 10 janvier contre la #reformedesretraites. https://www.francetvinfo.fr/economie/automobile/essence/greve-contre-la-reforme-des-retraites-la-cgt-appelle-a-un-blocage-total-de-toutes-les-raffineries-du-7-au-10-janvier_3765199.html #Retraites #greve29decembre #GiletJaunes #LREM #Macron",cgt appelle `` blocage total '' toutes raffineries 10 janvier contre reformedesretraites https //www.francetvinfo.fr/economie/automobile/essence/greve-contre-la-reforme-des-retraites-la-cgt-appelle-a-un-blocage-total-de-toutes-les-raffineries-du-7-au-10-janvier_3765199.html retraites greve29decembre giletjaunes lrem macron,cgt appeler `` blocage total '' tout raffinerie 10 janvier contrer reformedesretraite http //www.francetvinfo.fr / economie / automobile / essence / greve - contrer - le - reformer - un - retrait - le - cgt - appeler - avoir - un - blocage - total - de - tout - le - raffinerie - du-7-au-10-janvier_3765199.html retrait greve29decembre giletjaun lrem macron
